usuario,sexo,publicacion
elc_hombre_2,hombre,Claro que ver películas de terror es un buen plan para el fin de semana 👻🖤✨
elc_hombre_2,hombre,Bendito sea el día en que le di una oportunidad a esta serie 🙏
elc_hombre_2,hombre,La saga de 'ALIEN' es de lo mejor de la ciencia ficción.
elc_hombre_2,hombre,No puede ser 😁😁😁😁😁😁
elc_hombre_2,hombre,Al menos a las plantas si les caigo bien 😑
elc_hombre_2,hombre,Cuando no hay dinero y hay que pasar frente al vivero 😅😅😅
elc_hombre_2,hombre,Se empieza con una plantita 🪴 y ya no hay vuelta atrás… 😌✨️
elc_hombre_2,hombre,"El 2024 está siendo un gran año para el cine, al menos si hablamos de calidad."
elc_hombre_2,hombre,Neomorfo adulto
elc_hombre_2,hombre,May the force be with you!
elc_hombre_2,hombre,SE BUSCA ACOMPAÑANTE PARA VER LOS PRÓXIMOS ESTRENOS DE PELÍCULAS DE TERROR 🖤👀💀👻
elc_hombre_2,hombre,¡FUIMOS ESCUCHADOS! 😱❤️
elc_hombre_2,hombre,Es una oportunidad que no estoy dispuesto a dejar pasar 🫶🏻 🍿
elc_hombre_2,hombre,🤣🤣🤣🤣🤣🤣🤣🤣¿Les ha pasado?
elc_hombre_2,hombre,Yo jalo al 10000% primito 😎
elc_hombre_2,hombre,Que les costaba 😍
elc_hombre_2,hombre,Yo ahorita bien fresco listo para enfrentar un nuevo día.
elc_hombre_2,hombre,Yo vendiendo en san Valentín después de develadas y no comer
elc_hombre_2,hombre,Sin duda alguna mi mejor decisión compulsiva 😜☺️
elc_hombre_2,hombre,Foto de chiquita porque crece rápido 🥺
elc_hombre_2,hombre,Hermanos perdidos 😎
elc_hombre_2,hombre,Para todos los que dicen que los amigos de Xbox no cuentan.Estos no son amigos son hermanos 😎
elc_hombre_2,hombre,"Gracias @mafer_barrios_  porque siempre fuiste mi compañera en todas mis estupideces y después de 20 años nos separamos, vas a llegar muy lejos de amo mana ❤️"
elc_hombre_2,hombre,Clases de pastelería 🔥Le cordon Bleu 👨‍🍳
elc_hombre_2,hombre,Ya me hacia falta un descaso 😎
cgrg_mujer_2,mujer,me voy a morir de amor y de ese mismo amor voy a renacer 🫀💌
cgrg_mujer_2,mujer,Mi mayor y mejor regalo de navidad es mi noviecita 🥰🥰
cgrg_mujer_2,mujer,When you hear my heartbeat baby
cgrg_mujer_2,mujer,You give me new life you give me new birth
cgrg_mujer_2,mujer,"The boy's a liar, He doesn't see ya, You're not looking at me, boy"
cgrg_mujer_2,mujer,Ayer no tuve chanza de cambiar mi foto por el cumpleaños de mi novio náhuatl
cgrg_mujer_2,mujer,ojito con meterse con mi náhuatl Yoongi 😡
cgrg_mujer_2,mujer,were so full of sugar honey ice & tea🍥🍯🧊🍵
cgrg_mujer_2,mujer,"les dije q la anterior no me gustaba mucho aldkaos y como andamos con problemas de autoestima, una con media cara y medios tatuajes, pero con las perfo 😈"
cgrg_mujer_2,mujer,"he didn't want her to cry, she didn't want to be sad"
cgrg_mujer_2,mujer,Con q vibra me asocias? 🧐
cgrg_mujer_2,mujer,"I always wanted to die clean and pretty, but i'd be too busy on working days:')"
cgrg_mujer_2,mujer,"Hachi y yo haters número 1 de los team calor, horchata y los virgo😠👊👊"
cgrg_mujer_2,mujer,"hola regrese de un bloqueo de dos días, al parecer Facebook no le gustan que les digan omosetsuales a los omosetsuales"
cgrg_mujer_2,mujer,"Hola hoy es mi cumpleaños y me regalaron este dibujo y en verdad amo amo amo, somos Draken y yo<33"
cgrg_mujer_2,mujer,I'm sick and i'm tired too
cgrg_mujer_2,mujer,Abrazos no balazos ᕙ(⇀‸↼‶)
cgrg_mujer_2,mujer,"Nomás hoy por el día, pq me gusta esta foto y pq alch de niña estaba bien pinches hermosa alv"
cgrg_mujer_2,mujer,Claro que llorarle a Yoongi es muy Rockstar de mi parte 😎✨
cgrg_mujer_2,mujer,Compartiendo icono con Anel Alcalá 🥺🥺 💞✨
cgrg_mujer_2,mujer,"Nomás pq ando bien feliz por el live de Yoongi, los demás chinguen a su madre"
cgrg_mujer_2,mujer,¿Cuánto tiempo llevas haciendo me daño? Ni siquiera tú lo sabes.- Promise-Bangtan Sonyeondan 🌺
cgrg_mujer_2,mujer,"Honestamente te extraño, pero te borraré para siempre, porque duele menos que odiarte.-🌺"
cgrg_mujer_2,mujer,"i know you're tired, yeah, sick of all the?~. 🌺"
cgrg_mujer_2,mujer,hisao listoooo :3
cgrg_mujer_2,mujer,El amor debe sentirse como el ponche y a mí me gusta mucho el ponche🥺💓
cgrg_mujer_2,mujer,Mi novia rockstar💟
cgrg_mujer_2,mujer,Miguel O'Hara debería ser eterno
cgrg_mujer_2,mujer,sabía que todo era una simulación y esquizofrenia
cgrg_mujer_2,mujer,Para q se vea AEstheTiC mi perfil 🤙
jlgc_hombre_1,hombre,Mis reales y yo en el mundial del 2026 en busca de Europeas
jlgc_hombre_1,hombre,"cual biker amigo, pareces abonero"
jlgc_hombre_1,hombre,Mientras tanto en un smartfit
jlgc_hombre_1,hombre,No me manden “on tas” porque ya saben que chambeando
jlgc_hombre_1,hombre,"Cenan sin mi banda, yo ya voy pal bote"
jlgc_hombre_1,hombre,Mi compa y yo llegando a los arrancones en una Italika y una vento
jlgc_hombre_1,hombre,Ya se la saben banda 🦅💛
jlgc_hombre_1,hombre,"No huele a espíritu navideño, huele a America Campeón.💙💛🦅"
jlgc_hombre_1,hombre,Yo bien awuitado por que mi mamá ya le dijo a Santa Claus que nomas me la paso pisteando
jlgc_hombre_1,hombre,Yo una banquetera solito porque a mi compa no lo dejo salir su vieja
jlgc_hombre_1,hombre,Yo viendo como mi compa le pide permiso a su novia pa ir a pistear.
jlgc_hombre_1,hombre,Deja que Jesús tome el control de tu mente 🧠
jlgc_hombre_1,hombre,"Mi jefecita: ""Otra vez tragando mi3rda?"" Yo: Ti"
jlgc_hombre_1,hombre,yo después de enterarme que mi mamá me quiere anexar
jlgc_hombre_1,hombre,"Así es, mi género es Shingeki No Kyojin"
jlgc_hombre_1,hombre,Todos invitados 🎉
jlgc_hombre_1,hombre,La morra que quiero conquistar // Yo
jlgc_hombre_1,hombre,"Yo, después de una caribe de durazno:"
jlgc_hombre_1,hombre,"Yo, si hoy mis chivas no avanzan a la final 🥺"
jlgc_hombre_1,hombre,Nomamess 🤣
jlgc_hombre_1,hombre,Si mi gente ya se la saben 😎
jlgc_hombre_1,hombre,Yo sonriéndole al tránsito a ver si así me deja ir:
jlgc_hombre_1,hombre,Mejor ya vámonos está bien raro el otro equipo
jlgc_hombre_1,hombre,Yo preparando el outfit de gala para al rato. 🤩🦅
jlgc_hombre_1,hombre,Yo el 24 saliendo a comprar 15 pesos de chifladores
jlgc_hombre_1,hombre,Mmmm gorditas de nata
jlgc_hombre_1,hombre,Mis jefes viendo como llego todo guacareado a la casa a las 4 am
jlgc_hombre_1,hombre,Cuando saco un 6      //        pero del refri
jlgc_hombre_1,hombre,Hoy gana papá 🦅💛
jlgc_hombre_1,hombre,No sé cuáles ponerme para la 15 de septiembre😫
cgrg_mujer_1,mujer,"𝙎𝙤𝙢𝙤𝙨 𝙢𝙪𝙮 𝙟ó𝙫𝙚𝙣𝙚𝙨 𝙥𝙖𝙧𝙖 𝙙𝙪𝙙𝙖𝙧, 𝙨𝙤𝙡𝙤 𝙡á𝙣𝙯𝙖𝙩𝙚 𝙖 𝙚𝙡𝙡𝙤, 𝙖𝙨í 𝙦𝙪𝙚, ¿𝙦𝙪é 𝙫𝙖𝙨 𝙖 𝙝𝙖𝙘𝙚𝙧?🌱"
cgrg_mujer_1,mujer,Fly me to the moon and let me play among the stars.💗🌙
cgrg_mujer_1,mujer,Emiliano🐸💗
cgrg_mujer_1,mujer,"hAsHirE sOri yO, kAze n0 yOu nii-...🦋💗"
cgrg_mujer_1,mujer,"Padoru con el amor de mi vida, Emiliano ;v;💗"
cgrg_mujer_1,mujer,Emiliano stay with me😚💗
cgrg_mujer_1,mujer,"nopuedeser gente, nos hicimos furr0s😩🤝🏻"
cgrg_mujer_1,mujer,"Oh dear diary I met a boy, he made my doll heart light up with joy~💗"
cgrg_mujer_1,mujer,hola t amo mucho @Emiliano *besito*💗
cgrg_mujer_1,mujer,"I’ve loved you three summers now, honey, but I want them all.💗✨"
cgrg_mujer_1,mujer,"Tus ojitos que contemplo con delirio, me llenan de amor cuando me miran💞"
cgrg_mujer_1,mujer,le robé la portada a cañeñux😘
cgrg_mujer_1,mujer,biabor💗
cgrg_mujer_1,mujer,"Voy a tatuarme ésta foto, ya han pasado 12 días y sigo llorando por ésto"
cgrg_mujer_1,mujer,"Donación que le hice ayer a Rubius, la subo acá pq tiene razón😔🤟🏻💗"
cgrg_mujer_1,mujer,Video de aniversario de amistad con Omar🥺💜💜
cgrg_mujer_1,mujer,Video de aniversario de amistad con Iri🥺💗💗
cgrg_mujer_1,mujer,pERDÓN POR NO SUPERAR EL CONCIERTO AÚN PERO TENIA QUE HACER UN VIDEO ASÍ KDKSKS
cgrg_mujer_1,mujer,"vengo a decirles que nunca se rindan bebés, los podrán conocer cuando menos se lo esperen, y créanme que podrán cantar con ellos y gritarles lo mucho que los aman🥺💜💜💜"
cgrg_mujer_1,mujer,ARIANA WHAT ARE YOU DOING HERE!!!?
cgrg_mujer_1,mujer,ALABERGA ALABERGA LLAMEn A DIOS ALABERGA
cgrg_mujer_1,mujer,q padre q ahora puedo hacer pan de muerto cuando se me antoje
cgrg_mujer_1,mujer,imagine hating me and i’m just at home playing dress to impress on roblox
cgrg_mujer_1,mujer,Yo dándome cuenta que cada día me trabó más al hablar
cgrg_mujer_1,mujer,En agosto me voy a jambar una caja completa cabronEs
cgrg_mujer_1,mujer,"🤍 siempre voy a ser, los personajes que cocinan"
cgrg_mujer_1,mujer,Joder que deliciosa es la tinga de pollo
cgrg_mujer_1,mujer,"No Riley, y espérate que Don Fernando descubra que Ana es teibolera 😭"
cgrg_mujer_1,mujer,Siente lo que sientes.
cgrg_mujer_1,mujer,Tus sentimientos son validos.
jlgc_hombre_2,hombre,"Es de mi agrado informarles que en dos semanas me voy a Londres, donde continúa la siguiente etapa de mi profesión 💖🇬🇧🛫 gracias a los que siempre me han apoyado 🥰☺️"
jlgc_hombre_2,hombre,Mis alumnos cuando les sirva sopita de verduras en el día del niño.
jlgc_hombre_2,hombre,Mi mamá no me enseñó muy bien 😃
jlgc_hombre_2,hombre,Mi jefe dándome ánimos en el jale:
jlgc_hombre_2,hombre,No llegaron las picsas.😢
jlgc_hombre_2,hombre,Un Jedi no se comporta de esa manera 🥲
jlgc_hombre_2,hombre,Soy Chilango
jlgc_hombre_2,hombre,Me encanta y busco la mejor ft de tu perfil 👸👸
jlgc_hombre_2,hombre,Mi compa después que le dije que no se metiera con esa morra:(
jlgc_hombre_2,hombre,★ Buenas noches 📻🎶
jlgc_hombre_2,hombre,"No te burles de alguien que se viste mal, tú no sabes con qué sacrificio compró esa playera del America."
jlgc_hombre_2,hombre,*Descuido un rato a mi amiga* Mi amiga:
jlgc_hombre_2,hombre,ya tienes trabajo seguro que ganas muy bien  yo:
jlgc_hombre_2,hombre,Mi mamá conmigo porque sabe que yo si le digo sus verdades a mis tías:
jlgc_hombre_2,hombre,Efectivamente soy Arthur Morgan en Red Dead Redeption 2 🔥
jlgc_hombre_2,hombre,"Buenos días a la preciosa que me gusta, las demás buena suerte."
jlgc_hombre_2,hombre,"Para los que nunca se han subido al metro de la #CDMX , así es por dentro 😉😅😁"
jlgc_hombre_2,hombre,Dios conmigo en el 2022 😃
jlgc_hombre_2,hombre,"""Seré tu orgullo mamá, dame un tiempo más""."
jlgc_hombre_2,hombre,"Ofrezco mis servicios para, notificaciones, emplazamientos, cobranza extrajudicial, un poco de mi trabajo en la imagen."
jlgc_hombre_2,hombre,Me salió que soy Wolverine. 😍
jlgc_hombre_2,hombre,"Esas que me llamaron ""Feo"" en el colegio, hoy están todas más feas, con 2 hijos y el marido más feo que yo.🤨🫢🤭"
jlgc_hombre_2,hombre,Pronto
jlgc_hombre_2,hombre,Yo ayer en la aplicación de ICE 😬
jlgc_hombre_2,hombre,Ampari pagando el pasaje de Michi cuando me lo regaló 😂
jlgc_hombre_2,hombre,Todos tenemos a un compa así
jlgc_hombre_2,hombre,Sí era 🤪
jlgc_hombre_2,hombre,Generación de cristal 🤣
jlgc_hombre_2,hombre,Pues me dieron dulces y mi llaverito de Sonic 💖
jlgc_hombre_2,hombre,Como me siento después de traducirle a mi mamá una frase en inglés
laav_mujer_2,mujer,Señor Tengo veinte años También mis ojos tienen veinte años y sin embargo no dicen nada Señor He consumado mi vida en un instante La última inocencia estalló Ahora es nunca o jamás o simplemente fue.
laav_mujer_2,mujer,De vez en cuando tendrías que hacerlo Soplarle al viento y llorarle al mar No me arrepiento de haberlo hecho De estar contento y sentirme mal ¿Te has preguntado cómo me siento de estar consciente de que ya no estás? Un poco más fuerte y hasta acostumbrado Ya que no di siempre lo que tú sí das.
laav_mujer_2,mujer,"La cara de una politécnica q por fin ya terminó su semestre. Una canción que se siente ""mía"", pero me recuerda a.... Una bañera de pelotas rosas después de una comida muy rica (la única de la semana) Los pájaros que se enredan en mi cabello para adornar aquellos recuerdos El sentimiento de no haber concluido los acuerdos La dicotomía entre lo que quiero y lo que debo."
laav_mujer_2,mujer,"Voy a guardar intacto el recuerdo de este instante porque todo lo que existe ahora mismo nunca volverá a ser igual. Un día lo veré como la más remota prehistoria. Voy a conservarlo entero porque hoy me enamoré"". Las batallas en el desierto, José Emilio Pacheco. Gracias Kari por hacer relucir mi lado más artístico."
laav_mujer_2,mujer,"ghibli siempre ha sido una de mis casas de animación favoritas, recuerdo claramente a una Arlet pequeña sentada en la cama viendo por centésima vez ""El castillo vagabundo"" o ""El viaje de Chihiro"" con mi mamá, o incluso estar una tarde cualquiera ya en mis 20's dándome un día de maratón sobre mis películas favoritas. 🌟Poder verme ahí reflejada hace feliz a una parte de mi, de una forma que de verdad no imaginan ❤️✨🦝."
laav_mujer_2,mujer,"Bienaventurados los que olvidan, por qué a ellos les pertenece el paraíso. Parece contradictorio que mi primer publicación del dos mil venticinco sea referente al dos mil venticuatro, en fin... El 2024 fue toda una aventura, picos enormes y caídas tan intensas como hacia años no sentía, cambié tanto, vi tanto, amé tanto,hice y deshice una cantidad increíble de situaciones con mi vida y mi persona en general,experimenté tantas cosas, que parece increíble que todo haya sucedido solo en 12 meses. Quise morir en muchas ocasiones, y en otras tantas me sentí el ser humano más vivo en todo el planeta, fui inmensamente feliz, y otras veces inmensamente triste, inmensamente enojada, e inmensamente jahyebvsiuahwbskdi (Quizá una mezcla del todo), de verdad que esos 365 días se sintieron como ser arrastrado por una ola, subiendo y bajando, dando mil vueltas dentro del agua, y terminar a cientos de metros de la orilla de la playa, solo para salir y volver a entrar al mar una vez más. Doy gracias por todo lo que sucedió, aquello que me dejó en pedazos, y también a lo que me ayudó para construirme de nuevo, sin duda fueron lecciones muy grandes. Llego muy tarde para despedirme de ese año tan intenso, pero al menos lo estoy haciendo cuando lo siento correcto. Bautizo al 2024 como ""el año del caos"". Llamarlo diferente sería poca cosa. No repetiría este año ni por qué me pagaran con todo el dinero que alguna vez he soñado."
laav_mujer_2,mujer,"No es su padre, pero le está dando una orden. Que se vaya del pueblo, que no regrese. Esto a pesar de que lo quiere como a un hijo. Pero sabe que este lugar le queda pequeño. Los años pasan. El tiempo hace sus estragos. y cuando es adulto, el chico decide volver. Cree que ahora es más fuerte y podrá soportar la nostalgia. Pero si eres alguien que dejó su lugar de origen, sabrás que los recuerdos pueden ser abrumadores."
laav_mujer_2,mujer,"Billie Eilish pasó de vestirse de esta forma a repentinamente vestirse de esta otra en tan solo algunos años. Al inicio solo usaba pantalones holgados y playeras grandes, pero un día apareció en una sesión de fotos. Vestía de una manera muy distinta, una mucho más contrastante. Cuando me puse a investigar los porqués, encontré que esta fue una decisión que al principio pudo haberle perjudicado, pero fue gracias a esta misma decisión que le probó al mundo que podía triunfar sin seguir los mismos patrones que el resto de las artistas pop, aunque tal vez con un costo demasiado alto."
laav_mujer_2,mujer,"Yo tengo un suceso , bueno de un amigo , resulta que por mi casa hay una barranca justo aun lado de mi casa, la barranca esta tapada pero meses atrás por las noches justamente a las 12pm , 3am y 6am escuchaba muchos perros aullar y un lamento , claramente era la llorona pero entre sueños no alcanzaba a distinguir bien el lamento o si eran solo aullidos de perros , pasaron los días y en una platica con un amigo que vive cerca de por mi casa me comentaba sobre los mismos sucesos que estaba escuchando , el me contaba que por el lado de su casa pasaba la llorona pero no creía del todo hasta que la llorona yo creo que quiso que me dieran cuenta que si existía y se escucho lo siguiente, semanas después se murieron varias personas que vivían por mi casa , la llorona o la muerte o lo que fuera pero estaba cerca"
laav_mujer_2,mujer,"Yo hace dos años trabajaba en recepción en un Hotel de Tampico frente a la playa (ya sé q la playa no es de tampico xd) y me tocó turno de noche para hacer auditoría, justo fue el 6 de noviembre y teníamos el altar de muertos pues frente a recepción. Marcaron de una habitación vacía💀 y pues marcaron varias veces y no contestábamos porque como las líneas telefónicas de ese hotel son muy viejas pues no les tomamos importancia, hasta que ya el deicidio contestar y yo grabé por mame. En contesta, obvio no responde nada peeeero nos ponen en modo espera, lo que es raro, ya que para poner en Hold a alguien esos teléfonos pues es necesario picarle a un botón, o sea no es posible que se ponga solito. Y se escucha la pinche canción bien tétrica del Hold y es en ese entonces en el que nos lo quitan y justo cuando digo “ya no nos asusten” se escucha un “Bueno” pero weeeyy no venía del teléfono, venía de nuestro lado, no sé si me doy a entender. Despues fuimos a la habitación pues para ver qué pedo, si encuentro el video, lo pongo, pero neta neta que nosotros no escuchamos a nadie en ese rato, hasta en la mañana veo el video y escucho esa parte y no mameeen me cague y mi compañero también."
